target_x,target_y,gaze_x,gaze_y,error
0.5,0.5,0.5077231119139165,0.4721149432315541,0.028935
0.5,0.5,0.5035436367273264,0.4721149432315541,0.028109
0.5,0.5,0.5003945300542363,0.4721149432315541,0.027888
0.5,0.5,0.494145777787847,0.4721149432315541,0.028493
0.5,0.5,0.48368391903141705,0.4759850356651481,0.029033
0.5,0.5,0.47391358082566754,0.4759850356651481,0.035457
0.5,0.5,0.46500342715797244,0.4759850356651481,0.042444
0.5,0.5,0.4579562351506795,0.4759850356651481,0.048419
0.5,0.5,0.461142694836544,0.4759850356651481,0.045679
0.5,0.5,0.46442335799565826,0.47263206731755436,0.044885
0.5,0.5,0.46760282576721535,0.4690577320450693,0.0448
0.5,0.5,0.473658833455757,0.4690577320450693,0.040636
0.5,0.5,0.4809457549688537,0.4690577320450693,0.036339
0.5,0.5,0.4870509769735363,0.4690577320450693,0.033543
0.5,0.5,0.49241339531213546,0.4690577320450693,0.031859
0.5,0.5,0.4972078949815295,0.4690577320450693,0.031068
0.5,0.5,0.5032247643767425,0.4730664242138772,0.027126
0.5,0.5,0.5094326102944673,0.4770621486990302,0.024802
0.5,0.5,0.5127512639319616,0.4770621486990302,0.026244
0.5,0.5,0.5194038152926662,0.4770621486990302,0.030044
0.5,0.5,0.5253907048003074,0.4770621486990302,0.034217
0.5,0.5,0.5292082475799553,0.4770621486990302,0.037138
0.5,0.5,0.5238393807404744,0.4738632774558973,0.035376
0.5,0.5,0.5147361568382098,0.47029999266463024,0.033155
0.5,0.5,0.5073057113363206,0.46726542074986777,0.03354
0.1,0.1,0.5073057113363206,0.46726542074986777,0.548436
0.1,0.1,0.5015467058629219,0.46726542074986777,0.544172
0.1,0.1,0.4955860959523589,0.46726542074986777,0.539789
0.1,0.1,0.4876228699526225,0.4714980723874328,0.536901
0.1,0.1,0.4805609865119635,0.4714980723874328,0.531825
0.1,0.1,0.473951184062057,0.47585735496687714,0.530196
0.1,0.1,0.4679192503319368,0.47585735496687714,0.525959
0.1,0.1,0.45956585194938854,0.47585735496687714,0.52015
0.1,0.1,0.4517088447816472,0.47585735496687714,0.51475
0.1,0.1,0.44276900626754123,0.47585735496687714,0.508684
0.1,0.1,0.42602011204654344,0.4661931508746852,0.490292
0.1,0.1,0.4187391282369471,0.4572545843401191,0.478775
0.1,0.1,0.40981213014268825,0.43691588074334725,0.457707
0.1,0.1,0.39996049811037687,0.41617417350624264,0.435824
0.1,0.1,0.3906644352833767,0.3729503160864759,0.398733
0.1,0.1,0.3854635613009709,0.31832808139803376,0.359384
0.1,0.1,0.3736510265480495,0.2440905252780145,0.309268
0.1,0.1,0.32531244848532476,0.18367884078817892,0.240349
0.1,0.1,0.27980531089384847,0.12407795714979518,0.18141
0.1,0.1,0.21699547875359876,0.10062181214561974,0.116997
0.1,0.1,0.18519472976914234,0.019770593024968586,0.117025
0.1,0.1,0.16363849604185457,0.0,0.118532
0.1,0.1,0.141234101738467,0.0,0.108168
0.1,0.1,0.0859759489737833,0.0,0.100979
0.1,0.1,0.06990622049393157,0.0,0.10443
0.1,0.1,0.041860736983687634,0.0,0.115673
0.1,0.1,0.01631649557024159,0.0,0.130395
0.1,0.1,0.0010424726610891496,0.0,0.140686
0.1,0.1,0.0,0.0,0.141421
0.1,0.1,0.002039391085441364,0.0,0.139987
0.1,0.1,0.009632260579771902,0.0,0.134783
0.1,0.1,0.001664658593939306,0.0,0.140249
0.1,0.1,0.0,0.0,0.141421
0.1,0.1,0.019049227554049766,0.0,0.128659
0.1,0.1,0.06263843500888196,0.0,0.106752
0.1,0.1,0.0879363658595407,0.0,0.100725
0.1,0.1,0.09203672409817532,0.0,0.100317
0.1,0.1,0.08262952531617877,0.0,0.101497
0.1,0.1,0.07055537770716583,0.0,0.104245
0.1,0.1,0.0599773870845806,0.004051334198953876,0.103961
0.1,0.1,0.04955522161824229,0.02043559275920322,0.094208
0.1,0.1,0.05533770354010694,0.047677376112243784,0.068792
0.1,0.1,0.06320616761837837,0.06876202334183114,0.048266
0.1,0.1,0.07396562746608372,0.08184924173227373,0.031737
0.1,0.1,0.08290763184775271,0.08881741086976,0.020425
0.1,0.1,0.08683176900765927,0.08881741086976,0.017276
0.1,0.1,0.08683176900765927,0.09198881318310576,0.015414
0.1,0.1,0.090098460842266,0.09198881318310576,0.012737
0.1,0.1,0.09412263508520967,0.09198881318310576,0.009936
0.1,0.1,0.09809012712495974,0.09545577877456546,0.004929
0.1,0.1,0.10124930596320389,0.09545577877456546,0.004713
